Transaction_ID,Customer_ID,Amount,Date,Payment_Method,Status
T109065,C2649,1041.57,06:12.8,Credit Card,Completed
T109066,C5740,20.34,06:12.8,UPI,Completed
T109067,C2360,6361.94,06:12.8,Credit Card,Completed
T109068,C5432,2771.57,06:12.8,UPI,Completed
T109069,C3970,1874.01,06:12.8,Net Banking,Completed
T109070,C4961,7171.56,06:12.8,UPI,Suspicious
T109071,C4812,8933.46,06:12.8,Credit Card,Completed
T109072,C5243,18504.67,06:12.8,Net Banking,Completed
T109073,C5218,5136.3,06:12.8,UPI,Completed
T109074,C1081,3095.11,06:12.8,UPI,Completed
T109075,C3733,1821.12,06:12.8,Net Banking,Completed
T109076,C3710,1257.19,06:12.8,Debit Card,Completed
T109077,C3423,1197.16,06:12.8,Credit Card,Completed
T109078,C4642,2631.3,06:12.8,Debit Card,Completed
T109079,C5600,24009.79,06:12.8,Net Banking,Suspicious
T109080,C1668,4.27,06:12.8,Net Banking,Completed
T109081,C3497,1098.29,06:12.8,Wallet,Completed
T109082,C4500,1043.7,06:12.8,Wallet,Suspicious
T109083,C4499,6313.65,06:12.8,Net Banking,Completed
T109084,C2445,2173.06,06:12.8,Wallet,Completed
T109085,C2346,3055.63,06:12.8,UPI,Completed
T109086,C2190,804.51,06:12.8,Debit Card,Completed
T109087,C1459,2595.94,06:12.8,Net Banking,Completed
T109088,C2213,544.61,06:12.8,UPI,Completed
T109089,C5560,3807.59,06:12.8,Credit Card,Completed
T109090,C1912,515.36,06:12.8,Credit Card,Completed
T109091,C2026,7815.36,06:12.8,Wallet,Completed
T109092,C3412,4180.49,06:12.8,Wallet,Completed
T109093,C1072,6436.19,06:12.8,UPI,Suspicious
T109094,C3686,2710.86,06:12.8,Credit Card,Completed
T109095,C2194,2402.22,06:12.8,Net Banking,Completed
T109096,C2849,516.86,06:12.8,Debit Card,Completed
T109097,C3385,3710.17,06:12.8,Wallet,Completed
T109098,C3023,3612.9,06:12.8,UPI,Completed
T109099,C4742,3156.52,06:12.8,Wallet,Completed
T109100,C5749,6745.35,06:12.8,UPI,Completed
T109101,C2299,8933.99,06:12.8,Credit Card,Completed
T109102,C5103,6947.29,06:12.8,Wallet,Completed
T109103,C1905,776.64,06:12.8,UPI,Completed
T109104,C4027,4865.09,06:12.8,UPI,Completed
T109105,C3029,418.66,06:12.8,Wallet,Completed
T109106,C5712,5931.03,06:12.8,Debit Card,Completed
T109107,C3621,2405.03,06:12.8,Net Banking,Completed
T109108,C3647,710.69,06:12.8,Credit Card,Completed
T109109,C5866,9904.35,06:12.8,Wallet,Completed
T109110,C3290,4759.7,06:12.8,Wallet,Completed
T109111,C4873,2190.39,06:12.8,Debit Card,Completed
T109112,C2486,156.05,06:12.8,Credit Card,Completed
T109113,C4152,3853.49,06:12.8,Wallet,Completed
T109114,C2441,12834.44,06:12.8,Debit Card,Completed
T109115,C1766,4536.41,06:12.8,Net Banking,Completed
T109116,C5480,17815.75,06:12.8,UPI,Completed
T109117,C3439,733.52,06:12.8,Net Banking,Completed
T109118,C5093,4200.18,06:12.8,Net Banking,Completed
T109119,C5784,8000.53,06:12.8,Net Banking,Completed
T109120,C2150,3727.9,06:12.8,Net Banking,Completed
T109121,C4566,477.42,06:12.8,UPI,Completed
T109122,C5143,4371.98,06:12.8,Credit Card,Completed
T109123,C2973,4730.37,06:12.8,Credit Card,Completed
T109124,C3667,6522.82,06:12.8,Debit Card,Completed
T109125,C1464,7160.89,06:12.8,Debit Card,Completed
T109126,C5219,7365.21,06:12.8,Wallet,Completed
T109127,C3182,5444.96,06:12.8,Net Banking,Completed
T109128,C2643,1215.53,06:12.8,Net Banking,Completed
T109129,C4889,2589.55,06:12.8,UPI,Completed
T109130,C1841,7483.45,06:12.8,Net Banking,Completed
T109131,C3655,15333.67,06:12.8,UPI,Completed
T109132,C5119,411.19,06:12.8,Wallet,Completed
T109133,C1566,3834.36,06:12.8,Debit Card,Completed
T109134,C1965,1873.63,06:12.8,Debit Card,Completed
T109135,C3283,1277,06:12.8,Wallet,Completed
T109136,C1996,3524.18,06:12.8,Wallet,Completed
T109137,C2188,4658.16,06:12.8,Net Banking,Completed
T109138,C5922,49.1,06:12.8,Debit Card,Completed
T109139,C5312,7575.34,06:12.8,Credit Card,Completed
T109140,C4255,8570.72,06:12.8,Wallet,Completed
T109141,C1657,16835.55,06:12.8,Debit Card,Completed
T109142,C3983,996.18,06:12.8,Debit Card,Completed
T109143,C2114,4513.82,06:12.8,UPI,Completed
T109144,C5407,2781.08,06:12.8,Debit Card,Completed
T109145,C1557,2038.55,06:12.8,Wallet,Completed
T109146,C4020,4169.33,06:12.8,Net Banking,Completed
T109147,C3305,7625.1,06:12.8,Debit Card,Suspicious
T109148,C3581,116.61,06:12.8,Credit Card,Completed
T109149,C1052,17433.79,06:12.8,Wallet,Completed
T109150,C2362,8300.54,06:12.8,Net Banking,Completed
T109151,C2195,6954.6,06:12.8,Net Banking,Completed
T109152,C5020,7143.66,06:12.8,Wallet,Completed
T109153,C4139,2463.79,06:12.8,Net Banking,Completed
T109154,C2649,6963.99,06:12.8,Credit Card,Completed
T109155,C1672,2445.08,06:12.8,Debit Card,Completed
T109156,C1778,11448.68,06:12.8,Wallet,Suspicious
T109157,C5928,975.35,06:12.8,Debit Card,Completed
T109158,C3280,1729.01,06:12.8,Debit Card,Completed
T109159,C4023,4007.42,06:12.8,Net Banking,Completed
T109160,C2861,1922.51,06:12.8,Wallet,Completed
T109161,C4140,2760.3,06:12.8,Debit Card,Completed
T109162,C2075,3390.53,06:12.8,UPI,Completed
T109163,C2717,9701.99,06:12.8,Credit Card,Completed
T109164,C2284,3703.21,06:12.8,Net Banking,Completed
T109165,C5687,2250.69,06:12.8,Wallet,Completed
T109166,C2987,1423.34,06:12.8,Wallet,Completed
T109167,C3634,2626.96,06:12.8,Net Banking,Completed
T109168,C2002,3625.63,06:12.8,Debit Card,Completed
T109169,C2047,6854.37,06:12.8,Net Banking,Completed
T109170,C3177,645.13,06:12.8,Wallet,Completed
T109171,C3339,1252.63,06:12.8,UPI,Completed
T109172,C2856,2387.39,06:12.8,Debit Card,Completed
T109173,C1501,2234.55,06:12.8,Net Banking,Completed
T109174,C3234,2485.83,06:12.8,Wallet,Completed
T109175,C5575,7887.79,06:12.8,Wallet,Suspicious
T109176,C3540,1958.95,06:12.8,Wallet,Completed
T109177,C5609,3484.75,06:12.8,UPI,Completed
T109178,C4715,4889.59,06:12.8,Debit Card,Completed
T109179,C3333,1320.99,06:12.8,Net Banking,Completed
T109180,C1601,6341.59,06:12.8,Debit Card,Completed
T109181,C5285,3960.54,06:12.8,Wallet,Completed
T109182,C1989,2960.01,06:12.8,UPI,Completed
T109183,C2882,8297.98,06:12.8,UPI,Suspicious
T109184,C5484,1395.23,06:12.8,Wallet,Completed
T109185,C2755,10735.43,06:12.8,Debit Card,Completed
T109186,C3465,4116.83,06:12.8,Debit Card,Suspicious
T109187,C3224,4697.48,06:12.8,UPI,Completed
T109188,C5483,10399.57,06:12.8,Credit Card,Suspicious
T109189,C2495,8507.29,06:12.8,UPI,Completed
T109190,C1853,4601.02,06:12.8,UPI,Completed
T109191,C1452,6995.64,06:12.8,Net Banking,Completed
T109192,C3325,2839.8,06:12.8,UPI,Completed
T109193,C2759,3963.49,06:12.8,Credit Card,Completed
T109194,C5309,320.4,06:12.8,UPI,Completed
T109195,C4354,470.77,06:12.8,Debit Card,Completed
T109196,C5137,8842.91,06:12.8,Net Banking,Completed
T109197,C5696,307.63,06:12.8,Net Banking,Completed
T109198,C4339,928.03,06:12.8,UPI,Completed
T109199,C3589,7944.08,06:12.8,Net Banking,Completed
T109200,C2783,5.73,06:12.8,Net Banking,Completed
T109201,C4521,1659.25,06:12.8,UPI,Completed
T109202,C2780,4385.81,06:12.8,Credit Card,Completed
T109203,C4133,4524.9,06:12.8,UPI,Completed
T109204,C4574,7506.35,06:12.8,Debit Card,Completed
T109205,C4219,3525.35,06:12.8,Wallet,Completed
T109206,C4758,3560.65,06:12.8,Credit Card,Completed
T109207,C5017,6460.57,06:12.8,UPI,Completed
T109208,C3838,3452,06:12.8,Credit Card,Completed
T109209,C3382,4688.73,06:12.8,Wallet,Completed
T109210,C5240,11402.85,06:12.8,Net Banking,Completed
T109211,C4937,2566.23,06:12.8,Net Banking,Completed
T109212,C5429,2431.68,06:12.8,Wallet,Completed
T109213,C2420,17.78,06:12.8,Net Banking,Completed
T109214,C5151,4752.16,06:12.8,Credit Card,Completed
T109215,C2331,151.12,06:12.8,Net Banking,Completed
T109216,C3918,3507.39,06:12.8,Wallet,Completed
T109217,C2447,8154.17,06:12.8,Wallet,Completed
T109218,C2441,3991.66,06:12.8,Wallet,Completed
T109219,C4745,1571.06,06:12.8,Debit Card,Completed
T109220,C3845,7712.83,06:12.8,Credit Card,Completed
T109221,C5176,1571.62,06:12.8,Wallet,Completed
T109222,C1865,6603.13,06:12.8,Credit Card,Completed
T109223,C1472,4711.36,06:12.8,Debit Card,Completed
T109224,C2503,931.63,06:12.8,Credit Card,Completed
T109225,C5685,11776.44,06:12.8,UPI,Completed
T109226,C2411,1119.74,06:12.8,Debit Card,Completed
T109227,C4771,22823.54,06:12.8,Debit Card,Suspicious
T109228,C2906,36.69,06:12.8,Net Banking,Completed
T109229,C5660,1529.12,06:12.8,Wallet,Completed
T109230,C5002,1114.84,06:12.8,Debit Card,Completed
T109231,C4505,70.46,06:12.8,Credit Card,Completed
T109232,C4484,6590.71,06:12.8,UPI,Completed
T109233,C5563,5911.48,06:12.8,Credit Card,Completed
T109234,C1599,7859.53,06:12.8,Credit Card,Completed
T109235,C1992,1483.27,06:12.8,UPI,Completed
T109236,C2933,2937.95,06:12.8,Net Banking,Completed
T109237,C3785,5381.03,06:12.8,Wallet,Completed
T109238,C4042,2897.03,06:12.8,Debit Card,Completed
T109239,C1067,5975.49,06:12.8,Wallet,Completed
T109240,C4399,5025.25,06:12.8,Net Banking,Completed
T109241,C3751,608.85,06:12.8,UPI,Completed
T109242,C1470,7594.4,06:12.8,Wallet,Completed
T109243,C2725,6376.92,06:12.8,Credit Card,Completed
T109244,C4986,5333.16,06:12.8,Debit Card,Suspicious
T109245,C2632,842.65,06:12.8,Debit Card,Completed
T109246,C1775,1559.85,06:12.8,Net Banking,Completed
T109247,C4013,2497.59,06:12.8,Net Banking,Completed
T109248,C3504,1642.03,06:12.8,UPI,Completed
T109249,C2487,1292.63,06:12.8,Net Banking,Completed
T109250,C5020,8182.96,06:12.8,Wallet,Suspicious
T109251,C5228,5083.76,06:12.8,Debit Card,Completed
T109252,C1930,4167.48,06:12.8,UPI,Completed
T109253,C4013,1280.61,06:12.8,Net Banking,Suspicious
T109254,C2506,12509.85,06:12.8,Credit Card,Completed
T109255,C5730,1060.91,06:12.8,Debit Card,Completed
T109256,C3945,7922.53,06:12.8,UPI,Completed
T109257,C3820,17006.89,06:12.8,Debit Card,Completed
T109258,C2185,6493.12,06:12.8,Wallet,Completed
T109259,C1289,24709.35,06:12.8,Net Banking,Suspicious
T109260,C2812,5264.15,06:12.8,Net Banking,Completed
T109261,C1528,1226.05,06:12.8,Net Banking,Completed
T109262,C1917,1139.65,06:12.8,Credit Card,Completed
T109263,C2709,1961.99,06:12.8,Wallet,Completed
T109264,C4575,35.78,06:12.8,Credit Card,Completed
T109265,C4320,5723.78,06:12.8,Wallet,Completed
T109266,C2407,1564.44,06:12.8,Wallet,Completed
T109267,C2242,8441.95,06:12.8,Wallet,Completed
T109268,C4134,2224.98,06:12.8,Net Banking,Completed
T109269,C1799,3269.21,06:12.8,Net Banking,Completed
T109270,C2524,16861.43,06:12.8,Net Banking,Completed
T109271,C5108,1386.49,06:12.8,Credit Card,Completed
T109272,C5929,6387.27,06:12.8,UPI,Completed
T109273,C3889,7034.89,06:12.8,Wallet,Completed
T109274,C3691,1248.71,06:12.8,Credit Card,Completed
T109275,C5092,3475.71,06:12.8,Net Banking,Completed
T109276,C2242,2155.47,06:12.8,Net Banking,Suspicious
T109277,C1691,7389.99,06:12.8,UPI,Completed
T109278,C1528,4870.7,06:12.8,Net Banking,Completed
T109279,C2496,3231.16,06:12.8,Wallet,Completed
T109280,C4826,7556.19,06:12.8,Debit Card,Completed
T109281,C3894,1340.41,06:12.8,Net Banking,Completed
T109282,C1893,7004.44,06:12.8,UPI,Completed
T109283,C1387,10026.29,06:12.8,Debit Card,Completed
T109284,C2250,10544.21,06:12.8,Wallet,Completed
T109285,C3529,7654.83,06:12.8,Wallet,Completed
T109286,C5504,2621.36,06:12.8,Wallet,Suspicious
T109287,C4529,20033.87,06:12.8,UPI,Suspicious
T109288,C1898,2386.9,06:12.8,Debit Card,Completed
T109289,C1711,5089.2,06:12.8,Wallet,Completed
T109290,C4696,878.16,06:12.8,Net Banking,Completed
T109291,C3687,19673.62,06:12.8,Debit Card,Completed
T109292,C5513,6086.74,06:12.8,Wallet,Completed
T109293,C1416,6999.48,06:12.8,Debit Card,Completed
T109294,C2472,340.2,06:12.8,Net Banking,Completed
T109295,C5181,7207.3,06:12.8,Credit Card,Completed
T109296,C5263,7452.13,06:12.8,Wallet,Completed
T109297,C3432,5570.25,06:12.8,Net Banking,Completed
T109298,C3516,1725.92,06:12.8,UPI,Completed
T109299,C2096,3363.68,06:12.8,Wallet,Completed
T109300,C1810,585.11,06:12.8,Credit Card,Completed
T109301,C4045,3189.39,06:12.8,Net Banking,Completed
T109302,C1993,1397.4,06:12.8,Net Banking,Completed
T109303,C2282,2146.97,06:12.8,Debit Card,Completed
T109304,C5371,887.27,06:12.8,Wallet,Completed
T109305,C2774,1307.18,06:12.8,Credit Card,Completed
T109306,C4562,398.29,06:12.8,UPI,Completed
T109307,C4817,12622.48,06:12.8,Debit Card,Completed
T109308,C2757,3779.48,06:12.8,Wallet,Completed
T109309,C3374,2527.05,06:12.8,Credit Card,Completed
T109310,C3577,3828.9,06:12.8,Debit Card,Completed
T109311,C1892,4948.25,06:12.8,Credit Card,Completed
T109312,C5185,12747.47,06:12.8,Credit Card,Completed
T109313,C1708,984.29,06:12.8,Debit Card,Completed
T109314,C3398,1751.71,06:12.8,Debit Card,Suspicious
T109315,C5483,18604.81,06:12.8,Wallet,Completed
T109316,C3135,2319.65,06:12.8,Debit Card,Completed
T109317,C3355,114.1,06:12.8,Wallet,Completed
T109318,C5536,798.75,06:12.8,Credit Card,Completed
T109319,C1977,133.46,06:12.8,Debit Card,Completed
T109320,C1735,22987.57,06:12.8,Wallet,Completed
T109321,C3469,1634.69,06:12.8,Wallet,Completed
T109322,C3541,12855.12,06:12.8,UPI,Completed
T109323,C1633,27467.13,06:12.8,Wallet,Suspicious
T109324,C5269,4579.47,06:12.8,Wallet,Completed
T109325,C5100,168.8,06:12.8,UPI,Completed
T109326,C3902,425.57,06:12.8,Net Banking,Completed
T109327,C2664,3284.94,06:12.8,Debit Card,Completed
T109328,C3016,2605.83,06:12.8,UPI,Completed
T109329,C4182,4659.27,06:12.8,Wallet,Suspicious
T109330,C5064,2888.82,06:12.8,Wallet,Completed
T109331,C3631,13596.33,06:12.8,Debit Card,Completed
T109332,C4873,3825.79,06:12.8,Credit Card,Completed
T109333,C2055,5916.38,06:12.8,UPI,Completed
T109334,C1381,11340.21,06:12.8,Net Banking,Completed
T109335,C4083,794.23,06:12.8,Debit Card,Completed
T109336,C3392,1305.1,06:12.8,Debit Card,Completed
T109337,C2593,567.63,06:12.8,UPI,Completed
T109338,C5262,752.01,06:12.8,Wallet,Completed
T109339,C3748,3593.19,06:12.8,Wallet,Completed
T109340,C3390,1936.99,06:12.8,Net Banking,Completed
T109341,C4554,2751.06,06:12.8,UPI,Completed
T109342,C4028,20224.87,06:12.8,Debit Card,Suspicious
T109343,C2208,852.19,06:12.8,UPI,Suspicious
T109344,C4854,3891.48,06:12.8,Credit Card,Completed
T109345,C1545,520.54,06:12.8,Debit Card,Completed
T109346,C4082,1917.27,06:12.8,Net Banking,Completed
T109347,C4664,3748.86,06:12.8,Net Banking,Completed
T109348,C3240,14652.7,06:12.8,Debit Card,Completed
T109349,C3368,2481.56,06:12.8,Wallet,Completed
T109350,C4774,335.54,06:12.8,Debit Card,Completed
T109351,C3628,2456.43,06:12.8,Debit Card,Completed
T109352,C4932,787.61,06:12.8,Credit Card,Completed
T109353,C3475,1306.76,06:12.8,Debit Card,Completed
T109354,C4131,4812.86,06:12.8,UPI,Completed
T109355,C4508,349.02,06:12.8,UPI,Completed
T109356,C1097,3124.86,06:12.8,Net Banking,Completed
T109357,C4859,4701.14,06:12.8,Wallet,Completed
T109358,C3709,2739.68,06:12.8,Net Banking,Completed
T109359,C4337,96.56,06:12.8,Credit Card,Completed
T109360,C1457,21174.71,06:12.8,Debit Card,Suspicious
T109361,C5369,2287.34,06:12.8,Net Banking,Completed
T109362,C3988,7538.41,06:12.8,Debit Card,Completed
T109363,C5089,1970,06:12.8,Net Banking,Suspicious
T109364,C4885,3221.94,06:12.8,Debit Card,Suspicious
T109365,C2032,2458.9,06:12.8,Net Banking,Completed
T109366,C1208,2096.85,06:12.8,UPI,Completed
T109367,C2938,110.47,06:12.8,Credit Card,Completed
T109368,C2147,2231.6,06:12.8,Net Banking,Completed
T109369,C5300,11013.25,06:12.8,UPI,Completed
T109370,C3565,5862.26,06:12.8,Wallet,Completed
T109371,C1443,785.74,06:12.8,Net Banking,Completed
T109372,C5785,4472.1,06:12.8,Debit Card,Completed
T109373,C1833,11138.82,06:12.8,Credit Card,Completed
T109374,C2462,6020.43,06:12.8,UPI,Completed
T109375,C4517,804.86,06:12.8,UPI,Completed
T109376,C2160,10118.43,06:12.8,Credit Card,Completed
T109377,C1387,1794.42,06:12.8,Net Banking,Completed
T109378,C3042,3026.38,06:12.8,Debit Card,Completed
T109379,C3554,3734.25,06:12.8,Wallet,Completed
T109380,C2719,9502.52,06:12.8,Net Banking,Completed
T109381,C5776,13412.46,06:12.8,Credit Card,Completed
T109382,C5051,13271.57,06:12.8,Net Banking,Completed
T109383,C4410,39.93,06:12.8,Net Banking,Completed
T109384,C1690,12748.09,06:12.8,Credit Card,Completed
T109385,C2170,279.61,06:12.8,Credit Card,Completed
T109386,C5989,1544.69,06:12.8,Wallet,Completed
T109387,C1953,3617.91,06:12.8,Credit Card,Completed
T109388,C5880,3268.92,06:12.8,Credit Card,Completed
T109389,C5591,4640.68,06:12.8,Credit Card,Completed
T109390,C4497,3264.31,06:12.8,UPI,Completed
T109391,C4918,13619.04,06:12.8,Credit Card,Completed
T109392,C5843,1375.8,06:12.8,Credit Card,Completed
T109393,C3485,1601.2,06:12.8,Credit Card,Completed
T109394,C2855,12674.98,06:12.8,Wallet,Completed
T109395,C4440,399.22,06:12.8,Net Banking,Completed
T109396,C4232,4702.42,06:12.8,Credit Card,Completed
T109397,C3598,5724.37,06:12.8,Credit Card,Completed
T109398,C4984,3521.46,06:12.8,Wallet,Completed
T109399,C3192,5924.64,06:12.8,Net Banking,Completed
T109400,C3636,948.27,06:12.8,Wallet,Completed
T109401,C1657,9574.12,06:12.8,Debit Card,Completed
T109402,C4813,754.26,06:12.8,Debit Card,Completed
T109403,C4341,2560.9,06:12.8,Debit Card,Completed
T109404,C4912,391.2,06:12.8,Credit Card,Completed
T109405,C2797,3939.61,06:12.8,Wallet,Completed
T109406,C5364,5539.46,06:12.8,Credit Card,Completed
T109407,C2763,14169.91,06:12.8,Debit Card,Completed
T109408,C5473,6722.62,06:12.8,Net Banking,Completed
T109409,C4286,3894.65,06:12.8,Net Banking,Completed
T109410,C2586,13486.81,06:12.8,Wallet,Completed
T109411,C4564,3254.62,06:12.8,Net Banking,Completed
T109412,C3441,4118.62,06:12.8,Debit Card,Completed
T109413,C5585,4532.92,06:12.8,Wallet,Completed
T109414,C5818,2637.99,06:12.8,Wallet,Suspicious
T109415,C4101,9115.71,06:12.8,Debit Card,Completed
T109416,C4245,1023.92,06:12.8,Debit Card,Completed
T109417,C2041,4046.63,06:12.8,Debit Card,Completed
T109418,C4128,6404.87,06:12.8,Debit Card,Completed
T109419,C3274,11715.79,06:12.8,Wallet,Completed
T109420,C4630,10767.31,06:12.8,Net Banking,Completed
T109421,C3115,3553.91,06:12.8,Debit Card,Completed
T109422,C2678,5152.36,06:12.8,UPI,Completed
T109423,C4095,2506.34,06:12.8,Wallet,Completed
T109424,C1999,3157.23,06:12.8,Credit Card,Completed
T109425,C3285,11836.46,06:12.8,Net Banking,Completed
T109426,C2590,13346.84,06:12.8,Wallet,Completed
T109427,C2162,11288.73,06:12.8,Debit Card,Completed
T109428,C3521,744.65,06:12.8,UPI,Completed
T109429,C4856,9488.4,06:12.8,Credit Card,Completed
T109430,C5649,14817.65,06:12.8,Net Banking,Completed
T109431,C1695,2241.21,06:12.8,Debit Card,Completed
T109432,C5413,3655.76,06:12.8,Wallet,Completed
T109433,C5864,7550.12,06:12.8,Wallet,Completed
T109434,C4799,4128.57,06:12.8,Net Banking,Completed
T109435,C4684,25167.11,06:12.8,UPI,Suspicious
T109436,C2972,3041.4,06:12.8,Debit Card,Suspicious
T109437,C2504,6257.82,06:12.8,Net Banking,Completed
T109438,C4250,7865.32,06:12.8,Net Banking,Completed
T109439,C5219,3407.09,06:12.8,Wallet,Completed
T109440,C4243,9723.99,06:12.8,Net Banking,Completed
T109441,C2869,3949.99,06:12.8,Credit Card,Completed
T109442,C2672,2652.17,06:12.8,Credit Card,Suspicious
T109443,C2083,570.46,06:12.8,Debit Card,Suspicious
T109444,C2729,2499.54,06:12.8,Net Banking,Completed
T109445,C4852,6620.1,06:12.8,Wallet,Completed
T109446,C3143,12709.7,06:12.8,Debit Card,Completed
T109447,C2149,1449.62,06:12.8,UPI,Completed
T109448,C1254,2194.35,06:12.8,Wallet,Completed
T109449,C5103,835.95,06:12.8,UPI,Completed
T109450,C4543,5867.59,06:12.8,Debit Card,Completed
T109451,C3776,16117.99,06:12.8,Credit Card,Completed
T109452,C5638,5121.5,06:12.8,Wallet,Completed
T109453,C4334,4799.6,06:12.8,Wallet,Suspicious
T109454,C5185,4031.47,06:12.8,Debit Card,Completed
T109455,C4280,463.08,06:12.8,Wallet,Completed
T109456,C5309,6537.49,06:12.8,Wallet,Completed
T109457,C3882,4607.14,06:12.8,Debit Card,Completed
T109458,C1266,5415.81,06:12.8,Net Banking,Completed
T109459,C3341,11453.83,06:12.8,Debit Card,Completed
T109460,C4149,7661.48,06:12.8,Wallet,Completed
T109461,C4360,7591.48,06:12.8,Debit Card,Completed
T109462,C2005,13099.08,06:12.8,Wallet,Completed
T109463,C3095,22993.43,06:12.8,UPI,Suspicious
T109464,C5718,4352.8,06:12.8,UPI,Completed
T109465,C4272,576.39,06:12.8,Credit Card,Completed
T109466,C5523,3072.88,06:12.8,Debit Card,Completed
T109467,C1210,7746.45,06:12.8,Debit Card,Completed
T109468,C1888,140.58,06:12.8,UPI,Completed
T109469,C1154,292.85,06:12.8,UPI,Completed
T109470,C4594,347.6,06:12.8,UPI,Completed
T109471,C1415,6565.88,06:12.8,Credit Card,Completed
T109472,C4425,3477.42,06:12.8,Credit Card,Completed
T109473,C2285,2301.44,06:12.8,Net Banking,Completed
T109474,C4149,558.11,06:12.8,Debit Card,Completed
T109475,C1769,6588.33,06:12.8,Credit Card,Completed
T109476,C1983,1935.82,06:12.8,Wallet,Completed
T109477,C4203,1541.63,06:12.8,Debit Card,Completed
T109478,C5675,5282.35,06:12.8,Net Banking,Completed
T109479,C4527,4093.68,06:12.8,UPI,Completed
T109480,C3788,2250.3,06:12.8,Net Banking,Completed
T109481,C3211,5128.96,06:12.8,Debit Card,Completed
T109482,C2039,1581.93,06:12.8,UPI,Completed
T109483,C4933,7919.59,06:12.8,Net Banking,Completed
T109484,C1542,1302.4,06:12.8,Net Banking,Completed
T109485,C1359,864.85,06:12.8,Debit Card,Completed
T109486,C1850,7626.39,06:12.8,Credit Card,Completed
T109487,C5523,6153.16,06:12.8,Wallet,Completed
T109488,C3545,1008.37,06:12.8,Net Banking,Completed
T109489,C5582,617.88,06:12.8,Wallet,Completed
T109490,C2832,9113.13,06:12.8,Debit Card,Completed
T109491,C2473,7493.92,06:12.8,Debit Card,Completed
T109492,C2437,1981.96,06:12.8,Credit Card,Completed
T109493,C1330,5367.61,06:12.8,UPI,Completed
T109494,C5355,662.86,06:12.8,Wallet,Completed
T109495,C5239,3536.71,06:12.8,Net Banking,Completed
T109496,C5009,94.54,06:12.8,UPI,Completed
T109497,C5723,2484.63,06:12.8,Wallet,Completed
T109498,C2389,388.96,06:12.8,Wallet,Completed
T109499,C5186,3223.19,06:12.8,UPI,Completed
T109500,C1720,2738.15,06:12.8,UPI,Completed
T109501,C4236,2938.4,06:12.8,Credit Card,Completed
T109502,C5577,231.95,06:12.8,Net Banking,Completed
T109503,C3132,2244.08,06:12.8,Net Banking,Completed
T109504,C2101,7062.86,06:12.8,Net Banking,Completed
T109505,C1673,2301.57,06:12.8,UPI,Completed
T109506,C1517,6279.35,06:12.8,Credit Card,Completed
T109507,C3533,2306.04,06:12.8,Debit Card,Completed
T109508,C4671,2751.64,06:12.8,Credit Card,Completed
T109509,C1782,4149.33,06:12.8,UPI,Completed
T109510,C4524,15047.32,06:12.8,Credit Card,Completed
T109511,C4559,576.27,06:12.8,UPI,Completed
T109512,C3387,167.34,06:12.8,Wallet,Completed
T109513,C5783,4681.92,06:12.8,Wallet,Suspicious
T109514,C2590,14889.18,06:12.8,Debit Card,Completed
T109515,C5996,22889.3,06:12.8,Wallet,Completed
T109516,C2502,3309.83,06:12.8,Debit Card,Completed
T109517,C4795,3156.33,06:12.8,Net Banking,Completed
T109518,C5319,5177.68,06:12.8,UPI,Completed
T109519,C4081,4055.54,06:12.8,Net Banking,Completed
T109520,C2077,5026.81,06:12.8,Net Banking,Completed
T109521,C2101,10357.34,06:12.8,Debit Card,Completed
T109522,C1503,6858.14,06:12.8,UPI,Completed
T109523,C2340,3434.61,06:12.8,Debit Card,Completed
T109524,C4886,3098.22,06:12.8,Credit Card,Completed
T109525,C1624,5102.73,06:12.8,Net Banking,Completed
T109526,C2887,3041.33,06:12.8,UPI,Completed
T109527,C4351,3060.41,06:12.8,Net Banking,Completed
T109528,C2051,82.2,06:12.8,Credit Card,Completed
T109529,C4773,956.19,06:12.8,Credit Card,Completed
T109530,C4917,3352.17,06:12.8,UPI,Completed
T109531,C5019,8648.25,06:12.8,UPI,Completed
T109532,C2330,1633.69,06:12.8,Credit Card,Completed
T109533,C5115,3697.46,06:12.8,Net Banking,Completed
T109534,C4368,2115.31,06:12.8,Wallet,Completed
T109535,C4952,553.56,06:12.8,Net Banking,Completed
T109536,C3498,15886.09,06:12.8,Wallet,Completed
T109537,C2574,9643.87,06:12.8,Debit Card,Completed
T109538,C3635,408.72,06:12.8,UPI,Completed
T109539,C3769,6361.03,06:12.8,Credit Card,Completed
T109540,C2212,2135.33,06:12.8,Debit Card,Completed
T109541,C1776,26343.61,06:12.8,Net Banking,Completed
T109542,C2161,1800.54,06:12.8,Wallet,Completed
T109543,C3384,1363.89,06:12.8,UPI,Completed
T109544,C3655,4195.38,06:12.8,Wallet,Completed
T109545,C4541,9012.87,06:12.8,Net Banking,Completed
T109546,C5698,1069.18,06:12.8,Net Banking,Completed
T109547,C5636,6179.09,06:12.8,Credit Card,Completed
T109548,C2096,316.86,06:12.8,Debit Card,Completed
T109549,C1024,12562.5,06:12.8,UPI,Completed
T109550,C5720,422.75,06:12.8,Credit Card,Completed
T109551,C4557,12280.51,06:12.8,Wallet,Completed
T109552,C2080,3374.64,06:12.8,Debit Card,Completed
T109553,C5319,2971.86,06:12.8,UPI,Completed
T109554,C1179,18116.78,06:12.8,Wallet,Completed
T109555,C3848,23221.73,06:12.8,UPI,Suspicious
T109556,C2961,5251.66,06:12.8,UPI,Completed
