,Transaction_ID,Customer_ID,Amount,Date,Status,Month,Year,Anomaly_Score,Anomaly_Label,Risk_Flag,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Payment_Method_Wallet,Next_Month_Risk_Prediction
7974,T107974,C4902,1394.9,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
7975,T107975,C3363,23402.19,2026-03-04 06:12:48,Suspicious,3,2026,-1,Suspicious,1,False,True,False,False,0
7976,T107976,C3225,7068.94,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
7977,T107977,C2727,9068.17,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
7978,T107978,C3007,4242.96,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
7979,T107979,C1267,10240.27,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
7980,T107980,C1838,5185.1,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
7981,T107981,C5585,14609.97,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
7982,T107982,C5798,1651.82,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
7983,T107983,C1687,4523.29,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
7984,T107984,C4362,5858.03,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
7985,T107985,C1357,2495.62,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
7986,T107986,C4816,10589.17,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
7987,T107987,C1872,19511.15,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,False,False,True,0
7988,T107988,C2974,3403.82,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
7989,T107989,C5648,2476.74,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
7990,T107990,C2811,3192.71,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
7991,T107991,C5419,9577.67,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
7992,T107992,C3642,5184.79,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
7993,T107993,C3229,229.03,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
7994,T107994,C4392,3906.29,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
7995,T107995,C5179,87.26,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
7996,T107996,C3351,7537.46,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
7997,T107997,C5358,1989.81,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
7998,T107998,C5880,3193.37,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
7999,T107999,C3740,8014.25,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8000,T108000,C3731,237.81,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8001,T108001,C2319,863.09,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8002,T108002,C2536,2537.16,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8003,T108003,C5785,1306.34,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8004,T108004,C3444,2061.7,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8005,T108005,C2773,31530.16,2026-03-04 06:12:48,Suspicious,3,2026,-1,Suspicious,1,False,True,False,False,0
8006,T108006,C4210,8726.7,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8007,T108007,C5935,10766.6,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8008,T108008,C1878,13827.44,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8009,T108009,C3871,2084.67,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8010,T108010,C4201,1762.54,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8011,T108011,C5145,1333.27,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,False,True,0
8012,T108012,C4748,8863.22,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8013,T108013,C3837,5690.17,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8014,T108014,C1293,1347.06,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8015,T108015,C2652,2365.99,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8016,T108016,C5632,3533.31,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8017,T108017,C5407,3755.37,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8018,T108018,C1537,10978.88,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8019,T108019,C3687,2394.75,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8020,T108020,C1234,11958.39,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8021,T108021,C3653,2911.32,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8022,T108022,C3375,6859.45,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8023,T108023,C3273,13314.5,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8024,T108024,C1967,11906.83,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8025,T108025,C1890,293.2,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8026,T108026,C4864,1151.5,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8027,T108027,C4401,3239.97,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8028,T108028,C1035,2824.25,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,True,False,False,0
8029,T108029,C5543,5120.66,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8030,T108030,C4524,14475.73,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8031,T108031,C2764,596.2,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8032,T108032,C4292,3006.11,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8033,T108033,C3489,1068.51,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8034,T108034,C3701,11226.66,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8035,T108035,C2559,16702.42,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,True,False,False,0
8036,T108036,C5691,3257.16,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8037,T108037,C3277,549.13,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,True,False,False,0
8038,T108038,C5007,7692.44,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8039,T108039,C5440,5972.45,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8040,T108040,C2104,2189.97,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
8041,T108041,C2420,10919.9,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8042,T108042,C2479,18613.61,2026-03-04 06:12:48,Suspicious,3,2026,-1,Suspicious,1,False,True,False,False,0
8043,T108043,C4915,4080.57,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8044,T108044,C4743,4170.42,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8045,T108045,C3957,1765.65,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8046,T108046,C2383,4391.44,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8047,T108047,C3575,2895.9,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8048,T108048,C4385,1799.05,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,True,False,False,0
8049,T108049,C2570,347.74,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8050,T108050,C2895,1456.5,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8051,T108051,C3244,1102.33,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8052,T108052,C2867,3904.89,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8053,T108053,C1029,4602.37,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8054,T108054,C1706,4689.76,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8055,T108055,C2021,2456.59,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,True,False,False,0
8056,T108056,C3064,2734.25,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8057,T108057,C2447,8986.02,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8058,T108058,C4665,3233.54,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8059,T108059,C3988,22020.68,2026-03-04 06:12:48,Suspicious,3,2026,-1,Suspicious,1,False,False,False,False,0
8060,T108060,C4603,2895.68,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8061,T108061,C4686,5243.13,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8062,T108062,C4369,258.38,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8063,T108063,C4582,5297.05,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8064,T108064,C3763,9533.37,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8065,T108065,C5038,14276.19,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8066,T108066,C1573,29610.83,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,True,False,False,False,0
8067,T108067,C5089,1657.67,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8068,T108068,C1615,4282.69,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8069,T108069,C5051,2995.72,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8070,T108070,C1326,4148.47,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
8071,T108071,C4741,856.63,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8072,T108072,C1359,9694.91,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8073,T108073,C4778,12015.84,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8074,T108074,C3372,2986.11,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8075,T108075,C2722,1645.51,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8076,T108076,C2350,758.96,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8077,T108077,C4697,5756.35,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8078,T108078,C4897,1871.52,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8079,T108079,C5261,12014.16,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8080,T108080,C2597,5558.68,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8081,T108081,C2628,5187.85,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8082,T108082,C3503,4098.11,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8083,T108083,C4809,234.29,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8084,T108084,C1193,13435.54,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8085,T108085,C3675,4943.47,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8086,T108086,C4846,25631.9,2026-03-04 06:12:48,Suspicious,3,2026,-1,Suspicious,1,False,False,False,False,0
8087,T108087,C3578,3853.99,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8088,T108088,C1092,6191.28,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8089,T108089,C5235,289.26,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8090,T108090,C1481,4994.78,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8091,T108091,C3917,7233.4,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8092,T108092,C5436,7536.99,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8093,T108093,C2076,7350.81,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8094,T108094,C3514,1282.74,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8095,T108095,C1799,18524.73,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,True,False,False,0
8096,T108096,C5571,26677.11,2026-03-04 06:12:48,Suspicious,3,2026,-1,Suspicious,1,False,False,True,False,0
8097,T108097,C4950,393.03,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,True,False,False,0
8098,T108098,C1605,13779.36,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8099,T108099,C3980,1708.57,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8100,T108100,C5917,5844.38,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8101,T108101,C1598,2063.29,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8102,T108102,C2533,17171.86,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,False,True,False,0
8103,T108103,C1514,535.16,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,False,True,0
8104,T108104,C2878,3443.25,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8105,T108105,C4973,2793.5,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8106,T108106,C4844,1972.8,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8107,T108107,C2700,5185.71,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8108,T108108,C2030,702.38,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8109,T108109,C5596,6305.58,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8110,T108110,C1717,19710.38,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,False,False,True,0
8111,T108111,C5087,8162.48,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8112,T108112,C1666,9831.16,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8113,T108113,C3209,2228.6,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8114,T108114,C2080,1964.37,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8115,T108115,C1228,3639.19,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8116,T108116,C1149,234.03,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8117,T108117,C2070,14534.77,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8118,T108118,C5728,776.17,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8119,T108119,C2364,11665.89,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8120,T108120,C5509,436.41,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8121,T108121,C2756,8647.44,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,True,False,False,0
8122,T108122,C1520,824.15,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8123,T108123,C4545,194.39,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8124,T108124,C3323,6355.72,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8125,T108125,C2103,1644.36,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8126,T108126,C1598,6267.5,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8127,T108127,C4274,4049.36,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8128,T108128,C5050,575.97,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8129,T108129,C3606,13450.81,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8130,T108130,C3189,3010.27,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8131,T108131,C5826,6629.71,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8132,T108132,C1589,3475.95,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8133,T108133,C5473,4636.27,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8134,T108134,C2408,1803.23,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,True,False,False,0
8135,T108135,C5847,1117.97,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8136,T108136,C5723,3910.66,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8137,T108137,C4391,2901.05,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8138,T108138,C4441,2472.41,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8139,T108139,C2630,5582.36,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8140,T108140,C1995,5864.09,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8141,T108141,C5799,235.04,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8142,T108142,C3060,2068.07,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8143,T108143,C5573,2653.14,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8144,T108144,C3987,509.57,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8145,T108145,C1401,1345.29,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8146,T108146,C3856,265.11,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8147,T108147,C3225,27919.47,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,True,False,False,False,0
8148,T108148,C4413,6669.6,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8149,T108149,C1057,457.56,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8150,T108150,C2876,102.29,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8151,T108151,C5544,6352.13,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8152,T108152,C5299,2891.88,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8153,T108153,C4769,7727.55,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8154,T108154,C5834,12850.76,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8155,T108155,C5298,4572.72,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8156,T108156,C2354,1035.79,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8157,T108157,C3411,7620.75,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8158,T108158,C5988,15596.48,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,True,False,False,0
8159,T108159,C5312,4340.26,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8160,T108160,C3603,5728.48,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8161,T108161,C3935,2058.48,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8162,T108162,C1023,2402.51,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,True,False,False,0
8163,T108163,C3203,6633.61,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8164,T108164,C2210,13139.58,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8165,T108165,C3297,4957.61,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8166,T108166,C1749,7799.62,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8167,T108167,C1805,941.51,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8168,T108168,C1134,1191.03,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8169,T108169,C5417,3796.81,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8170,T108170,C3438,971.29,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8171,T108171,C1434,5039.22,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8172,T108172,C5969,1724.11,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8173,T108173,C4672,7839.86,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8174,T108174,C4737,8254.17,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8175,T108175,C5040,3116.12,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8176,T108176,C3099,997.2,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8177,T108177,C3918,5203.25,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8178,T108178,C1253,24659.36,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,False,False,False,False,0
8179,T108179,C5835,4872.13,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8180,T108180,C2130,182.15,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8181,T108181,C4265,87.23,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8182,T108182,C1302,1930.97,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8183,T108183,C2978,1089.44,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8184,T108184,C3764,8384.6,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8185,T108185,C5006,9315.39,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8186,T108186,C4242,1496.2,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8187,T108187,C4058,1969.99,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8188,T108188,C1551,1347.55,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8189,T108189,C2588,11950.67,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8190,T108190,C2823,3492.3,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8191,T108191,C4218,5337.56,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8192,T108192,C4497,2684.84,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8193,T108193,C5410,4984.99,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8194,T108194,C5280,2437.62,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8195,T108195,C1713,2075.14,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8196,T108196,C3176,5032.17,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8197,T108197,C5073,4470.96,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8198,T108198,C4850,1737.36,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,False,True,0
8199,T108199,C3434,808.76,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8200,T108200,C4302,2298.89,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8201,T108201,C1271,2682.41,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8202,T108202,C2795,4953.51,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
8203,T108203,C5907,12297.88,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8204,T108204,C3463,184.28,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8205,T108205,C5294,1396.33,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8206,T108206,C4395,1076.6,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,True,False,False,False,0
8207,T108207,C2080,3488.73,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8208,T108208,C3879,2807.97,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8209,T108209,C5724,6528.88,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8210,T108210,C1604,1388.1,2026-03-04 06:12:48,Suspicious,3,2026,1,Normal,1,False,False,False,True,0
8211,T108211,C2586,4513.15,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8212,T108212,C4058,10764.68,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
8213,T108213,C4986,12077.52,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8214,T108214,C5690,15944.72,2026-03-04 06:12:48,Completed,3,2026,-1,Suspicious,0,True,False,False,False,0
8215,T108215,C2396,7419.78,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,False,0
8216,T108216,C4689,11821.66,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,True,False,0
8217,T108217,C1600,1336.33,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,True,False,False,0
8218,T108218,C1514,1100.62,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,False,False,False,True,0
8219,T108219,C2067,32.55,2026-03-04 06:12:48,Completed,3,2026,1,Normal,0,True,False,False,False,0
